OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
31041989,C3ADD8A2-5056-A20F-9E3C885F5EB2B699,95.5,2020/05/05 04:00:00+00,,routine
31041990,6A57F4B1-9826-D4F6-03FA6E6A145CB44F,96,2020/05/05 04:00:00+00,,routine
31041991,C1E25493-5056-A20F-9E068B31A8CDC3BD,96,2020/05/05 04:00:00+00,,routine
31041992,D28A730C-5056-A20F-9E974F4174E0AA1F,96,2020/05/05 04:00:00+00,,routine
31041993,28E5CC3E-0727-ABF6-35AD3834FBB39D04,96.5,2020/05/05 04:00:00+00,,routine
31041994,501463,96.5,2020/05/05 04:00:00+00,,routine
31041995,422A84F3-5056-A20F-9EFC19ED3D4ACCE1,97,2020/05/05 04:00:00+00,,routine
31041996,4872CDAA-5056-A20B-FA342B55F11C8407,97,2020/05/05 04:00:00+00,,routine
31041997,C355B226-3048-9838-FC8911FA35AB6DA2,97,2020/05/05 04:00:00+00,,routine
31041998,05A78428-BFCE-4CAD-787F8DCBDA1A8436,97.5,2020/05/05 04:00:00+00,,routine
31041999,496455,97.5,2020/05/05 04:00:00+00,,routine
31042000,BBBF537D-9888-8090-88AC4D12F77BA907,97.5,2020/05/05 04:00:00+00,,routine
31042001,9F68B125-3048-94EE-9857BF4A926C03D8,97.5,2023/05/18 04:00:00+00,,routine
31042002,B450A405-E085-B166-0BABBDE562D2B946,93,2023/05/19 04:00:00+00,,routine
31042003,A96B9E66-3048-98E5-1AEEFB37C98C2DCD,97,2023/05/22 04:00:00+00,,routine
31042004,B52C6308-78CE-47F7-8C4F-05E94B6E85AC,97,2023/05/22 04:00:00+00,,routine
31042005,42088ABF-FC8E-65E2-7D955D7C892346D2,98.5,2023/05/24 04:00:00+00,,routine
31042006,D3ECAEFC-AC15-4A93-89DA-78A0CCF3959C,98.5,2023/05/24 04:00:00+00,,routine
31042007,66C52549-5056-A20B-FA0AFF8EEF333FC3,92,2023/05/26 04:00:00+00,,routine
31042008,8305F670-5056-A20F-9EAD279FA14604BE,95,2023/05/26 04:00:00+00,,routine
31042009,AF2154DC-9D8B-C626-06AE93716E6F9825,96.5,2023/05/26 04:00:00+00,,routine
31042010,500885,94.5,2023/05/30 04:00:00+00,,routine
31042011,C6C4693A-C65E-998A-13599AFBED9E1F44,97,2023/05/26 04:00:00+00,,routine
31042012,64CA0D30-E219-6F3E-C03752B3673C0626,98,2023/05/26 04:00:00+00,,routine
31042013,1E94AD94-A447-4E84-A500-8C2F5FCD6391,98.5,2023/06/02 04:00:00+00,,routine
31042014,C91E89C9-D14C-4735-A93C-DFBD9221AF35,98.5,2023/06/02 04:00:00+00,,routine
31042015,A189DAFF-1569-1909-365419F09D361ECF,97.5,2023/06/08 04:00:00+00,,routine
31042016,46210F0C-5056-A20B-FA36B58BE8F0DB6B,97,2023/06/06 04:00:00+00,,routine
31042017,A5112502-D12C-848A-18D9F486E7AD4D9A,97,2023/06/06 04:00:00+00,,routine
31042018,B2A3D5BC-DC3D-401C-9511-A0E39F976173,97.5,2023/06/08 04:00:00+00,,routine
31042019,A775CE61-0CFB-D44A-E802CD7A730F9989,96,2023/05/23 04:00:00+00,,routine
31042020,E5401410-C7DC-B8AD-4D4D25A9F3DF6CAF,96,2023/05/23 04:00:00+00,,routine
31042021,439DB8C3-5056-A20B-FA0D75B9CB35095B,97,2023/05/23 04:00:00+00,,routine
31042022,A7958157-536C-44C4-AF3C-15CDA5BBDEA3,97,2023/05/23 04:00:00+00,,routine
31042023,133B8E53-B5FE-4707-8522-02F82736D203,98,2023/05/23 04:00:00+00,,routine
31042024,14EC76DE-108B-13A0-CCBFBCE7618B5D9F,98,2023/05/23 04:00:00+00,,routine
31042025,497692,98,2023/05/23 04:00:00+00,,routine
31042026,E46381D4-5056-A20F-9E59D3D21B5A31C0,95,2023/05/24 04:00:00+00,,routine
31042027,6795415F-5056-A20F-9E6BA3AB6CE5EC85,95,2023/05/25 04:00:00+00,,routine
31042028,AA1C4089-1585-12C5-0D3A73F1752C0A67,96,2023/05/25 04:00:00+00,,routine
31042029,FE34364C-CD56-18FB-DE938771F8D7A1F1,96,2023/05/25 04:00:00+00,,routine
31042030,ACBB2A8B-9D65-E85D-6633DB6BFDA1EBA4,96.5,2023/05/25 04:00:00+00,,routine
31042031,F99B1847-3BC7-4992-B11C-9C13FE5619B3,96.5,2023/05/25 04:00:00+00,,routine
31042032,5DF3B878-5056-A20F-9E02858BFF9B1C5D,95,2023/05/30 04:00:00+00,,routine
31042033,A16C12F5-5056-A20B-FA61501273234A41,95,2023/05/30 04:00:00+00,,routine
31042034,D13C8DEC-AC70-D696-CFF56AB6B589A8D6,95,2023/05/30 04:00:00+00,,routine
31042035,FFA139DA-D3E9-D5BC-8940F90C79C284FA,95.5,2023/05/30 04:00:00+00,,routine
31042036,6DC30891-9D3D-235D-89533A394D6F3902,97.5,2023/05/25 04:00:00+00,,routine
31042037,669576D6-C484-11E8-9B35129AFF9A8FCD,98,2023/05/25 04:00:00+00,,routine
31042038,9A2D8BA9-B437-4C08-9C52-E52836EDACB7,99,2023/05/25 04:00:00+00,,routine
31042039,F99D72F8-1422-201B-190746717E716EF2,99,2023/05/25 04:00:00+00,,routine
31042040,1B8BFFE7-E038-F7DB-A8428E92920A5AAE,99.5,2023/05/25 04:00:00+00,,routine
31042041,3AF38F4B-C01F-BBDE-BF8E0683045F8009,99.5,2023/05/25 04:00:00+00,,routine
31042042,7205683A-5056-A20B-FA7C2E9237DB19DC,99.5,2023/05/25 04:00:00+00,,routine
31042043,817E2F7B-5322-1469-E56F75490BB37BEF,99.5,2023/05/25 04:00:00+00,,routine
31042044,A08B9FD4-5056-A20B-FA19AE51AE4970AE,99.5,2023/05/25 04:00:00+00,,routine
31042045,52E0092E-5056-A20B-FA0C1D0D89866D1C,92,2023/05/31 04:00:00+00,,routine
31042046,05A78428-BFCE-4CAD-787F8DCBDA1A8436,94,2023/05/31 04:00:00+00,,routine
31042047,501932,95,2023/06/02 04:00:00+00,,routine
31042048,9D62FF17-1422-201B-19E1B743376A6564,97.5,2023/06/02 04:00:00+00,,routine
31042049,F979AAF9-0902-8737-B177E6673AA6731D,97.5,2023/06/02 04:00:00+00,,routine
31042050,3393D504-FABB-A3F4-A2423380A714D5BA,99,2023/06/02 04:00:00+00,,routine
31042051,501323,99,2023/06/02 04:00:00+00,,routine
31042052,F2052F4B-EB23-66D8-D1BA1ADE91728757,99,2023/06/02 04:00:00+00,,routine
31042053,501526,90,2023/06/07 04:00:00+00,,routine
31042054,06D07057-5056-A20F-9E0F0A7E8EDA29FD,98,2023/06/08 04:00:00+00,,routine
31042055,1B800216-8137-4662-9888-89ADED0DFDF6,98,2023/06/08 04:00:00+00,,routine
31042056,498704,98,2023/06/08 04:00:00+00,,routine
31042057,CC9C38AE-5056-A20B-FABFD2AF3B2A1B59,98,2023/06/08 04:00:00+00,,routine
31042058,C87D583C-5056-A20B-FAE26AA0B284ED07,96.5,2023/05/30 04:00:00+00,,routine
31042059,D05BC513-CE78-4B2A-8714-0DF7A20BB660,86.5,2023/06/01 04:00:00+00,,routine
31042060,8DDB4145-9D7D-1EEF-E5AACBF5E48D6B55,97,2023/05/30 04:00:00+00,,routine
31042061,11634540-F152-1361-31141526242A1DF3,97.5,2023/05/30 04:00:00+00,,routine
31042062,D688192A-A645-AC20-0753D28F7BBBB451,98,2023/05/30 04:00:00+00,,routine
31042063,A8EDF33A-5056-A20B-FA8707A5F3A7C013,98.5,2023/05/30 04:00:00+00,,routine
31042064,AB0925D8-5056-A20F-9E9F31E0440B0BB7,98.5,2023/05/30 04:00:00+00,,routine
31042065,AE489067-0030-DBAF-E931C9B5080750D5,98.5,2023/05/30 04:00:00+00,,routine
31042066,C355B226-3048-9838-FC8911FA35AB6DA2,98.5,2023/05/30 04:00:00+00,,routine
31042067,CEA1F649-DD33-71D7-927E8705F0136A99,95,2023/06/01 04:00:00+00,,routine
31042068,500401,96.5,2023/06/01 04:00:00+00,,routine
31042069,501827,96.5,2023/06/01 04:00:00+00,,routine
31042070,8AF5654D-58AE-42DE-8BAA-B1A8C9B99B74,96.5,2023/06/01 04:00:00+00,,routine
31042071,F9D78239-061A-6098-C1A2858EF7FECA6E,96.5,2023/06/01 04:00:00+00,,routine
31042072,35805015-928C-5F94-A53DCEAD6018F68D,97.5,2023/06/01 04:00:00+00,,routine
31042073,497097,97.5,2023/06/01 04:00:00+00,,routine
31042074,4DF8DD4D-3048-98E5-1AA1F7F2F8DBB0F9,97.5,2023/06/01 04:00:00+00,,routine
31042075,E91C1C43-F82B-EFE7-1C13E3E70B340213,92,2023/06/05 04:00:00+00,,routine
31042076,3B8ADEB6-5056-A20B-FA158787CFAD2246,94,2023/06/05 04:00:00+00,,routine
31042077,494755,94,2023/06/05 04:00:00+00,,routine
31042078,48DE5A59-5056-A20B-FA5F7B65B36A4C13,98.5,2023/06/01 04:00:00+00,,routine
31042079,CF96BC50-5056-A20B-FA17D07CB74F9AB1,98.5,2023/06/01 04:00:00+00,,routine
31042080,91B5EF34-0C5E-4143-A6A17737E86F3A17,92,2023/06/02 04:00:00+00,,routine
31042081,BAF07C02-5056-A20F-9EED476936B9C8E8,94,2023/06/07 04:00:00+00,,routine
31042082,D9399F38-3048-9933-80CD0CAC895782D5,94,2023/06/07 04:00:00+00,,routine
31042083,F83C369F-5056-A20F-9EAA374952246361,94,2023/06/07 04:00:00+00,,routine
31042084,EF7E9442-F004-8BA1-4177FC1C1B750250,96,2023/06/07 04:00:00+00,,routine
31042085,7C99FFA8-DB96-37CD-7FFA7911EE7920BF,98,2023/06/07 04:00:00+00,,routine
31042086,AF86FB3E-4797-453B-A6D2-1C0B7E8BD1B3,98,2023/06/07 04:00:00+00,,routine
31042087,51580247-0ABA-9730-DDCD2C607547D4D1,99,2023/06/07 04:00:00+00,,routine
31042088,AFA3F6E6-E928-F531-2F7815064015EF92,99,2023/06/07 04:00:00+00,,routine
31042089,FFBE95EE-A52E-F2AC-419DBC7F49A484A2,99,2023/06/07 04:00:00+00,,routine
31042090,499542,97.5,2023/06/13 04:00:00+00,,routine
31042091,7E09892F-D94F-4A13-86215360297FBD6A,97.5,2023/06/13 04:00:00+00,,routine
31042092,A19C1875-5056-A20B-FA63F67311FB1BE1,97.5,2023/06/13 04:00:00+00,,routine
31042093,28F92D5D-D180-6A0F-90A902D7D37731F3,88,2023/06/05 04:00:00+00,,routine
31042094,495202,82,2023/06/14 04:00:00+00,,routine
31042095,85706AC6-5056-A20B-FA6E0CCCB34E4976,82,2023/06/14 04:00:00+00,,routine
31042096,77D7AB8C-A002-1FE1-2EA6E48609CF1DEB,93.5,2023/06/14 04:00:00+00,,routine
31042097,CBF4E144-5056-A20B-FA3FADC1AB5B38CD,93.5,2023/06/14 04:00:00+00,,routine
31042098,9975B38E-0EAA-C2C3-01B44A4718538E1E,94.5,2023/06/14 04:00:00+00,,routine
31042099,A88191FE-BBBF-3645-5587D665B9AE5615,94.5,2023/06/14 04:00:00+00,,routine
31042100,695EA042-900B-1441-6E1F16A503955467,95,2023/06/14 04:00:00+00,,routine
31042101,D74C495B-5056-A20F-9E8D995D79293BBA,95,2023/06/14 04:00:00+00,,routine
31042102,0C20AFFE-5056-A20B-FA51189DCB3D02C9,97.5,2023/06/14 04:00:00+00,,routine
31042103,495618,97.5,2023/06/14 04:00:00+00,,routine
31042104,4A4EC0C8-5056-A20B-FA4D3D17E7243BBD,97.5,2023/06/14 04:00:00+00,,routine
31042105,E07A64CC-D419-8537-E3F6F0C10EB380C0,99.5,2023/06/15 04:00:00+00,,routine
31042106,BABC93C4-AC36-F870-DAE1518ADD6B3517,93.5,2023/06/05 04:00:00+00,,routine
31042107,499519,94,2023/06/05 04:00:00+00,,routine
31042108,527421,97,2023/06/05 04:00:00+00,,routine
31042109,81CEBD61-AB8B-0E99-A72D8419A8E6FC04,97,2023/06/05 04:00:00+00,,routine
31042110,4938BEAA-5297-4371-A2DD-D3EFDC0557C6,99,2023/06/05 04:00:00+00,,routine
31042111,F5EA1CEB-5056-A20B-FA91DFEB850BFDBF,99,2023/06/05 04:00:00+00,,routine
31042112,C7ED303C-DE15-08AB-91C6C029A9C3DDEF,91.5,2023/06/06 04:00:00+00,,routine
31042113,668F24F8-9FC9-8803-84B1BCE8742C0775,92.5,2023/06/06 04:00:00+00,,followup
31042114,673E04EF-5056-A20F-9E3691E58BAC56FB,95,2023/06/06 04:00:00+00,,routine
31042115,92036E1F-1422-201B-19326C79FCD7E517,95,2023/06/06 04:00:00+00,,routine
31042116,329FD77F-5056-A20F-9E031AA13C4FDE98,96.5,2023/06/06 04:00:00+00,,routine
31042117,AE3BC6FF-5056-A20B-FA8786E4EE0AC607,96.5,2023/06/06 04:00:00+00,,routine
31042118,AE77F230-D268-3E49-5AEF099B3F073497,96.5,2023/06/06 04:00:00+00,,routine
31042119,F4270DB0-5056-A20F-9E8C91AFD1982077,96.5,2023/06/06 04:00:00+00,,routine
31042120,F6963388-5E59-48F2-AD84-825FE66CEC6E,96.5,2023/06/06 04:00:00+00,,routine
31042121,60426FD5-5056-A20B-FA9509E43C6406E4,98,2023/06/13 04:00:00+00,,routine
31042122,108727C3-DF68-9215-BAE94296FF9EDA15,98.5,2023/06/13 04:00:00+00,,routine
31042123,89E3D9A3-DA5A-CA50-272710460A8CEAFD,98.5,2023/06/13 04:00:00+00,,routine
31042124,52F8F46D-5056-A20F-9E513E480EB04FAB,98,2023/06/06 04:00:00+00,,routine
31042125,57EFC210-123D-11A2-8C40138B876C2047,98,2023/06/06 04:00:00+00,,routine
31042126,68C7BEDB-5056-A20F-9E56CECA7F786614,98,2023/06/06 04:00:00+00,,routine
31042127,C1835816-C6CA-8A1C-320413CDD05AB2FF,98,2023/06/06 04:00:00+00,,routine
31042128,08C8DB62-F40E-0251-F00B00951468069F,98.5,2023/06/06 04:00:00+00,,routine
31042129,2610CF08-41DF-45CF-884B-6C9F23782BF1,98.5,2023/06/06 04:00:00+00,,routine
31042130,495472,98.5,2023/06/06 04:00:00+00,,routine
31042131,0D049F23-D914-645B-5BBE16D45F81FC73,99.5,2023/06/06 04:00:00+00,,routine
31042132,501818,95.5,2023/01/11 05:00:00+00,,routine
31042133,A3E9A8EE-140B-DA13-2412162733640787,97,2023/01/11 05:00:00+00,,routine
31042134,DCF22534-B66F-4FA6-BA0B-E4A1AB1F6D53,95.5,2023/01/11 05:00:00+00,,routine
31042135,10059478-C540-1703-0F2CFAA3AD7FFDD8,97,2023/01/11 05:00:00+00,,routine
31042136,173E3FC1-6806-1515-303E1059629678D2,97,2023/01/11 05:00:00+00,,routine
31042137,2BD9937F-B211-0153-F8245FA6850A6D85,97,2023/01/12 05:00:00+00,,routine
31042138,500543,97,2023/01/12 05:00:00+00,,routine
31042139,500595,97,2023/01/12 05:00:00+00,,routine
31042140,6063FF59-5056-A20B-FA9F5C4CD2B364C1,97,2023/01/11 05:00:00+00,,routine
31042141,B4A4CF99-5056-A20F-9E158476576D2DE7,97,2023/01/12 05:00:00+00,,routine
31042142,DD6A30DA-5056-A20B-FA16D42C77F846A9,97,2023/01/11 05:00:00+00,,routine
31042143,229243AD-BDB1-D108-8B281A24E6E770AC,97.5,2023/01/12 05:00:00+00,,routine
31042144,501070,97.5,2023/01/12 05:00:00+00,,routine
31042145,BFEFE5F6-5056-A20F-9EC5D019627B8DC1,97.5,2023/01/12 05:00:00+00,,routine
31042146,CCF32CC1-57DF-430B-9402-8BCB479F91D4,97.5,2023/01/12 05:00:00+00,,routine
31042147,31BF3ACF-5056-A20F-9E2F1E647CCBBA2B,98,2023/01/12 05:00:00+00,,routine
31042148,500166,98,2023/01/12 05:00:00+00,,routine
31042149,823CD843-B605-860F-3B2105793FC65A61,98,2023/01/11 05:00:00+00,,routine
31042150,98DA6FA5-B975-C2BB-4A9073EDF8BB0F94,98,2023/01/11 05:00:00+00,,routine
31042151,C7B3BFAF-CAD0-47A5-B196-21FCBAA84F7F,98,2023/01/12 05:00:00+00,,routine
31042152,12EE94A7-6D9C-A367-8A5E958D9DA61E5C,98.5,2023/01/12 05:00:00+00,,routine
31042153,14762D8A-5056-A20B-FAC4F220A8E856C0,98.5,2023/01/11 05:00:00+00,,routine
31042154,25FEF9B7-AB6D-160F-E84B54ED0078989F,98.5,2023/01/11 05:00:00+00,,routine
31042155,7CEBE9B3-1422-201B-19230D9C2A35046B,99.5,2023/01/11 05:00:00+00,,routine
31042156,4EBF4325-30F9-4768-B0EC-9419085CB9D9,98.5,2023/01/12 05:00:00+00,,routine
31042157,528048,98.5,2023/01/12 05:00:00+00,,routine
31042158,5AB28DA2-6F5F-42E3-956F-2D9B016397F8,98.5,2023/01/11 05:00:00+00,,routine
31042159,A719E613-4DA8-458C-979E-85EB3A186C1D,98.5,2023/01/12 05:00:00+00,,routine
31042160,AD2AAA60-AD36-5BA1-CFAB85CCFC0AAFE9,98.5,2023/01/11 05:00:00+00,,routine
31042161,5736FB7C-5056-A20B-FA4BCE6C51C95EAA,99,2023/01/11 05:00:00+00,,routine
31042162,80D5854C-5056-A20B-FA01C7C8C5C42EA7,99,2023/01/12 05:00:00+00,,routine
31042163,93D92915-F78D-D426-7D417937CCC69EEB,99,2023/01/11 05:00:00+00,,routine
31042164,1562A008-BC4E-14A7-13BA1A7822AB2960,99.5,2023/01/11 05:00:00+00,,routine
31042165,55DBD231-D9A0-5523-D85B0ED36BE709AF,99.5,2023/01/11 05:00:00+00,,routine
31042166,6DC30891-9D3D-235D-89533A394D6F3902,99.5,2023/01/11 05:00:00+00,,routine
31042167,9F48EEDC-5056-A20B-FA42630A49AC33C8,99.5,2023/01/12 05:00:00+00,,routine
31042168,010EBE88-D265-AB66-7F9392ED1ABEA2FC,97,2023/01/19 05:00:00+00,,routine
31042169,9939AD2C-9246-5340-485A365685ADB13A,92.5,2023/01/13 05:00:00+00,,routine
31042170,CD8C34E4-5056-A20F-9EA39D0246B69596,90,2023/01/17 05:00:00+00,,routine
31042171,495567,92,2023/01/17 05:00:00+00,,routine
31042172,494874,93,2023/01/17 05:00:00+00,,routine
31042173,72683B47-5056-A20B-FA2D91E079E7AFB1,94,2023/01/17 05:00:00+00,,routine
31042174,7464DB4F-98EA-9B5B-FDBED137DF52744B,94.5,2023/01/17 05:00:00+00,,routine
31042175,354379EB-F733-47F0-92E8-FE790EA910A2,95.5,2023/01/17 05:00:00+00,,routine
31042176,527649,95.5,2023/01/17 05:00:00+00,,routine
31042177,508804,96,2023/01/17 05:00:00+00,,routine
31042178,AD09E280-5056-A20F-9EC0DC8E19CC8373,96,2023/01/17 05:00:00+00,,routine
31042179,287A008F-5056-A20F-9E4A9B226E2C971E,96.5,2023/01/17 05:00:00+00,,routine
31042180,495472,96.5,2023/01/17 05:00:00+00,,routine
31042181,7F2087D6-5056-A20F-9E6C25BCEBF7B593,96.5,2023/01/17 05:00:00+00,,routine
31042182,95543DAA-B109-C672-9F7736574C09C2C5,96.5,2023/01/17 05:00:00+00,,routine
31042183,B21AA9CD-C654-62D5-80274CC47DB4ED1C,93,2023/01/13 05:00:00+00,,routine
31042184,ABB6CA38-5056-A20B-FAD3973DBF74F9B1,93.5,2023/01/13 05:00:00+00,,routine
31042185,A9342359-F02F-5E6F-18245DCD2D6AC023,95,2023/01/13 05:00:00+00,,routine
31042186,250A5712-5056-A20B-FAEF7D178817873B,97,2023/01/13 05:00:00+00,,routine
31042187,804AC9B6-B42E-6311-B5E41F735E5B20EC,97,2023/01/13 05:00:00+00,,routine
31042188,1DD0CF2F-EE85-432F-848C-D4A9DFF28F2D,97.5,2023/01/13 05:00:00+00,,routine
31042189,7AEBF9FE-B57E-25A9-563C252EB604A760,97.5,2023/01/13 05:00:00+00,,routine
31042190,FBA4A383-A00E-4946-A1FA-2827078F7EDC,98.5,2023/01/13 05:00:00+00,,routine
31042191,83347587-5056-A20F-9ECBA6007B24703E,100,2023/02/08 05:00:00+00,,routine
31042192,F78906CA-5056-A20B-FA934F880A5BC1F0,93.5,2023/02/08 05:00:00+00,,routine
31042193,4BC0856C-5056-A20B-FA5C1B6DA3BF7419,94,2023/02/08 05:00:00+00,,routine
31042194,B599B695-1265-D986-C22EFB03BC3B4599,96,2023/02/08 05:00:00+00,,routine
31042195,3B54D916-5056-A20B-FA26D0E547AFBDE4,98,2023/02/08 05:00:00+00,,routine
31042196,665EEBA2-D7DA-35FB-88B2C6859DCE8AA8,99,2023/01/13 05:00:00+00,,routine
31042197,501805,93,2023/01/18 05:00:00+00,,routine
31042198,3032040A-5056-A20B-FA344A2B653B11FA,97.5,2023/01/18 05:00:00+00,,routine
31042199,7650D558-CF21-01A0-44DAD61E3BB92B62,97.5,2023/01/18 05:00:00+00,,routine
31042200,498979,98,2023/01/18 05:00:00+00,,routine
31042201,503825,98,2023/01/18 05:00:00+00,,routine
31042202,82B24B07-A15C-42F1-8645-5B409F6AC82E,98.5,2023/01/18 05:00:00+00,,routine
31042203,AB0925D8-5056-A20F-9E9F31E0440B0BB7,98.5,2023/01/18 05:00:00+00,,routine
31042204,8717B39B-FF32-4E63-AD398C7E3847D11F,99,2023/01/18 05:00:00+00,,routine
31042205,0955966E-B707-AD2C-284027D6708858FD,96,2023/01/19 05:00:00+00,,routine
31042206,F81A6DB6-5056-A20B-FA14FC0A8192FD37,97,2023/02/28 05:00:00+00,,followup
31042207,209B03DA-5056-A20F-9E2244B3BD2E28A0,99.5,2023/01/13 05:00:00+00,,routine
31042208,7205683A-5056-A20B-FA7C2E9237DB19DC,99.5,2023/01/13 05:00:00+00,,routine
31042209,AE2466E9-5056-A20B-FA19806ED3A64E9A,99,2023/01/18 05:00:00+00,,routine
31042210,6F2ACF1D-5056-A20B-FA2422A409619C59,92.5,2023/01/19 05:00:00+00,,routine
31042211,E72EEA97-5056-A20B-FAB44BD74F74501B,93.5,2023/01/19 05:00:00+00,,routine
31042212,17E5DD87-5056-A20F-9E533F97AA1DA349,94,2023/01/19 05:00:00+00,,routine
31042213,497816,94,2023/01/19 05:00:00+00,,routine
31042214,D9D17525-3048-94EE-9849DBAE69720953,94,2023/01/19 05:00:00+00,,routine
31042215,501181,96.5,2020/05/12 04:00:00+00,,routine
31042216,71FEEBC7-14D8-61EA-BD6A90418372F656,96.5,2020/05/12 04:00:00+00,,routine
31042217,501890,94,2020/05/18 04:00:00+00,,routine
31042218,37DA7914-A95A-F50D-1EFA6E439786FED1,95,2020/05/18 04:00:00+00,,routine
31042219,7D0B680B-5056-A20B-FA465CDB62015FC5,95,2020/05/18 04:00:00+00,,routine
31042220,F9AC9635-F6F0-55FC-2345136B10105603,95,2020/05/18 04:00:00+00,,routine
31042221,495288,95.5,2020/05/18 04:00:00+00,,routine
31042222,503966,95.5,2020/05/18 04:00:00+00,,routine
31042223,82A1C07D-E825-0282-DC1AB51E690FC4B3,95.5,2020/05/18 04:00:00+00,,routine
31042224,55B2905F-5056-A20B-FA9315D38FCF9723,96.5,2020/05/18 04:00:00+00,,routine
31042225,AF11FF14-5056-A20B-FAAC843AFDD72C4A,96.5,2020/05/18 04:00:00+00,,routine
31042226,12903B17-7644-F0F5-407914433970878E,99,2020/05/18 04:00:00+00,,routine
31042227,CB9DBC1A-B38F-099E-73C3E2574245DC30,97.5,2020/09/10 04:00:00+00,,routine
31042228,87B9E230-FE4B-33AB-11D272745EB27544,97,2020/05/12 04:00:00+00,,routine
31042229,D6669206-E410-4008-A34770DE2E96FAC1,97,2020/05/12 04:00:00+00,,routine
31042230,E584EEDA-BC2C-8828-F6C5141061AFEE78,97,2020/05/12 04:00:00+00,,routine
31042231,5BEB1720-5056-A20B-FABEDAF8693BEB4E,97.5,2020/05/12 04:00:00+00,,routine
31042232,A8D4C88B-EC4C-41B3-5034B04DB4F0DAD4,97.5,2020/05/12 04:00:00+00,,routine
31042233,EB6D6783-5056-A20F-9E137D96DD69C2D4,97.5,2020/05/12 04:00:00+00,,routine
31042234,495259,98,2020/05/12 04:00:00+00,,routine
31042235,1FF2514A-E49C-E32E-C0DF49DC3C2FE546,98.5,2020/05/12 04:00:00+00,,routine
31042236,22FB1440-D3FA-CC79-3F1C53EA3D1AE77C,98.5,2020/05/12 04:00:00+00,,routine
31042237,763BB91D-D57A-96F3-D84C95C524FC47E9,98.5,2020/05/12 04:00:00+00,,routine
31042238,498698,99,2020/05/12 04:00:00+00,,routine
31042239,B2F62BE9-A016-A862-E05B7E3CF276BB86,87,2020/05/14 04:00:00+00,,routine
31042240,12C14274-1670-122A-ED39C62237E611D7,96,2020/05/14 04:00:00+00,,routine
31042241,39DC5D6B-A359-F2DE-24FF026BABC24ACF,96,2020/05/14 04:00:00+00,,routine
31042242,501E520A-5056-A20B-FAA20458BD62494D,96,2020/05/14 04:00:00+00,,routine
31042243,498688,99.5,2020/05/13 04:00:00+00,,routine
31042244,A9582295-DF27-1C94-AA11943FEA6A9466,92.5,2020/05/14 04:00:00+00,,routine
31042245,EC4FC28D-E0BD-8542-AB5CC495EE71B4A8,93.5,2020/05/14 04:00:00+00,,routine
31042246,498946,94,2020/05/14 04:00:00+00,,routine
31042247,CBF4E144-5056-A20B-FA3FADC1AB5B38CD,94,2020/05/14 04:00:00+00,,routine
31042248,4B90B6A7-C81B-035E-F29BC82EC763B578,94.5,2020/05/14 04:00:00+00,,routine
31042249,4A8135D4-5056-A20B-FA0761C28C189A36,95,2020/05/14 04:00:00+00,,routine
31042250,8178D12A-F8FF-C02F-4CC712177581D6E4,95,2020/05/14 04:00:00+00,,routine
31042251,527355,96,2020/05/14 04:00:00+00,,routine
31042252,527694,96,2020/05/14 04:00:00+00,,routine
31042253,4EBF4325-30F9-4768-B0EC-9419085CB9D9,99.5,2020/09/17 04:00:00+00,,routine
31042254,9D62FF17-1422-201B-19E1B743376A6564,96,2020/05/14 04:00:00+00,,routine
31042255,01351F31-B3E9-348D-50CFFEE9ADAB2D18,96.5,2020/05/14 04:00:00+00,,routine
31042256,502055,96.5,2020/05/14 04:00:00+00,,routine
31042257,1C3F4999-5056-A20B-FADA3010FBFB557C,97,2020/05/14 04:00:00+00,,routine
31042258,494771,97,2020/05/14 04:00:00+00,,routine
31042259,145C7578-103F-1307-94689E421D1F11D1,97.5,2020/05/14 04:00:00+00,,routine
31042260,456E2D5B-082C-FD63-3BB8EF8535FB11A7,97.5,2020/05/14 04:00:00+00,,routine
31042261,683DD75A-D90B-06DE-AF0C2A94AE9606D3,98,2020/05/14 04:00:00+00,,routine
31042262,320C337D-0384-410B-A42B-BEA9E76F4D3E,98.5,2020/05/14 04:00:00+00,,routine
31042263,32D0ABA9-B28E-2393-C12A26A2C542B816,98.5,2020/05/14 04:00:00+00,,routine
31042264,B6B0BA5D-3048-94EE-98478BD231A27421,98.5,2020/05/14 04:00:00+00,,routine
31042265,CCFFF1DA-5056-A20B-FA8F5FF21E08BC5C,98.5,2020/05/14 04:00:00+00,,routine
31042266,6A89A3BF-CA66-DA7F-091BF63844B84EE7,99,2020/05/14 04:00:00+00,,routine
31042267,AE2466E9-5056-A20B-FA19806ED3A64E9A,99,2020/05/14 04:00:00+00,,routine
31042268,B2DD11F3-5056-A20B-FAE0476DD899A67B,99.5,2020/05/14 04:00:00+00,,routine
31042269,1211CBE6-5056-A20B-FA5CA1452FE9AB92,96.5,2020/09/28 04:00:00+00,,routine
31042270,498076,96.5,2020/09/28 04:00:00+00,,routine
31042271,C3C7D163-BF97-082B-B8097A07A41DF1C7,94,2020/05/15 04:00:00+00,,routine
31042272,499814,98.5,2020/05/18 04:00:00+00,,routine
31042273,8C8FBAF0-CA67-F6C5-9F549B87BFED91E8,98.5,2020/05/18 04:00:00+00,,routine
31042274,A5F4450C-AB07-F9A0-463B903B08676A68,98.5,2020/05/18 04:00:00+00,,routine
